return_id;ticket_id;returned_from_group_id;returned_to_group_id;return_timestamp;return_reason;wrong_group_flag;missing_minimum_data_flag
1879;32802;2;1;2025-06-18 16:09:11;Missing diagnostic evidence;0;0
1880;32809;5;1;2025-06-18 20:03:07;Already solved in N1;0;1
1881;32810;3;1;2025-06-18 15:17:13;Wrong categorization;0;1
1882;32822;6;1;2025-06-18 17:39:18;Missing user impact / urgency;1;0
1883;32838;5;1;2025-06-19 20:11:05;Missing diagnostic evidence;0;1
1884;32883;4;1;2025-06-19 17:41:35;Already solved in N1;0;1
1885;32935;6;1;2025-06-19 16:52:47;Missing diagnostic evidence;1;0
1886;32986;3;1;2025-06-19 15:30:36;Wrong support group;1;0
1887;33028;8;1;2025-06-19 13:36:20;Insufficient reproduction steps;1;1
1888;33043;8;1;2025-06-19 13:57:30;Insufficient reproduction steps;0;1
1889;33045;6;1;2025-06-19 14:15:27;Wrong categorization;0;0
1890;33066;5;1;2025-06-20 16:22:33;Missing user impact / urgency;0;0
1891;33072;3;1;2025-06-20 16:22:02;Wrong categorization;0;1
1892;33092;8;1;2025-06-20 14:13:41;Already solved in N1;0;1
1893;33145;4;1;2025-06-20 18:43:35;Insufficient reproduction steps;0;1
1894;33171;2;1;2025-06-20 17:01:46;Insufficient reproduction steps;1;1
1895;33184;4;1;2025-06-20 16:43:42;Wrong support group;1;1
1896;33187;3;1;2025-06-20 16:19:21;Missing diagnostic evidence;1;0
1897;33259;4;1;2025-06-21 15:21:13;Missing user impact / urgency;0;0
1898;33265;5;1;2025-06-21 17:11:51;Wrong support group;1;1
1899;33280;5;1;2025-06-21 15:54:27;Missing diagnostic evidence;0;0
1900;33308;4;1;2025-06-21 16:08:58;Wrong support group;0;1
1901;33333;8;1;2025-06-21 19:47:18;Wrong categorization;0;1
1902;33416;5;1;2025-06-21 14:26:20;Already solved in N1;1;1
1903;33479;5;1;2025-06-22 17:11:50;Insufficient reproduction steps;0;1
1904;33484;7;1;2025-06-22 13:26:34;Insufficient reproduction steps;1;0
1905;33487;4;1;2025-06-22 18:40:26;Missing user impact / urgency;0;0
1906;33502;7;1;2025-06-22 19:21:26;Wrong support group;0;1
1907;33514;4;1;2025-06-22 14:08:31;Insufficient reproduction steps;0;1
1908;33519;8;1;2025-06-22 15:16:30;Missing diagnostic evidence;1;0
1909;33531;5;1;2025-06-22 14:16:07;Insufficient reproduction steps;0;1
1910;33550;8;1;2025-06-22 18:56:07;Missing diagnostic evidence;0;1
1911;33555;7;1;2025-06-22 21:05:47;Wrong categorization;1;0
1912;33635;5;1;2025-06-23 17:48:33;Missing user impact / urgency;0;0
1913;33645;8;1;2025-06-23 17:39:18;Wrong categorization;1;0
1914;33651;5;1;2025-06-23 16:04:25;Already solved in N1;0;1
1915;33661;7;1;2025-06-23 09:55:37;Already solved in N1;0;1
1916;33664;2;1;2025-06-23 15:06:22;Insufficient reproduction steps;0;0
1917;33667;2;1;2025-06-23 17:23:39;Missing user impact / urgency;0;0
1918;33670;5;1;2025-06-23 18:43:00;Already solved in N1;0;1
1919;33694;4;1;2025-06-23 14:35:36;Missing user impact / urgency;1;0
1920;33700;6;1;2025-06-23 16:49:54;Wrong support group;0;1
1921;33706;2;1;2025-06-23 19:34:35;Missing diagnostic evidence;1;1
1922;33753;5;1;2025-06-23 15:00:35;Wrong support group;0;1
1923;33759;2;1;2025-06-23 20:56:08;Missing user impact / urgency;0;1
1924;33761;3;1;2025-06-23 13:52:34;Insufficient reproduction steps;0;0
1925;33804;4;1;2025-06-23 18:54:47;Missing user impact / urgency;1;0
1926;33820;3;1;2025-06-23 21:47:09;Missing user impact / urgency;0;1
1927;33939;7;1;2025-06-24 19:32:35;Wrong categorization;0;1
1928;33960;3;1;2025-06-24 18:41:57;Insufficient reproduction steps;0;1
1929;33973;4;1;2025-06-24 15:20:39;Wrong categorization;0;1
1930;33986;8;1;2025-06-24 13:22:09;Missing diagnostic evidence;1;0
1931;34003;8;1;2025-06-24 19:25:22;Missing diagnostic evidence;1;0
1932;34010;6;1;2025-06-24 15:35:25;Wrong support group;1;1
1933;34017;2;1;2025-06-24 12:44:03;Missing diagnostic evidence;0;1
1934;34061;6;1;2025-06-25 12:36:06;Missing diagnostic evidence;0;1
1935;34063;4;1;2025-06-25 12:52:54;Missing diagnostic evidence;0;0
1936;34089;7;1;2025-06-25 14:18:57;Already solved in N1;1;0
1937;34126;8;1;2025-06-25 12:24:49;Missing diagnostic evidence;0;1
1938;34216;3;1;2025-06-25 13:19:02;Wrong support group;1;0
1939;34238;4;1;2025-06-25 19:15:27;Wrong categorization;0;1
1940;34271;6;1;2025-06-26 16:24:46;Missing diagnostic evidence;1;0
1941;34322;4;1;2025-06-26 09:05:42;Insufficient reproduction steps;0;1
1942;34332;6;1;2025-06-26 15:10:20;Missing user impact / urgency;1;0
1943;34346;4;1;2025-06-26 14:17:18;Missing diagnostic evidence;0;1
1944;34372;4;1;2025-06-26 18:02:31;Missing diagnostic evidence;0;0
1945;34382;8;1;2025-06-26 13:22:19;Insufficient reproduction steps;0;0
1946;34397;5;1;2025-06-26 19:28:37;Wrong categorization;0;0
1947;34478;6;1;2025-06-27 16:58:03;Missing user impact / urgency;1;0
1948;34485;8;1;2025-06-27 14:49:07;Already solved in N1;0;1
1949;34503;7;1;2025-06-27 11:49:54;Wrong support group;1;0
1950;34510;3;1;2025-06-27 13:03:02;Missing diagnostic evidence;0;1
1951;34516;7;1;2025-06-27 21:32:29;Already solved in N1;1;0
1952;34528;4;1;2025-06-27 23:09:21;Missing user impact / urgency;0;1
1953;34552;5;1;2025-06-27 18:24:03;Wrong categorization;0;0
1954;34566;4;1;2025-06-27 19:31:36;Wrong categorization;0;1
1955;34609;7;1;2025-06-27 16:43:11;Wrong categorization;1;0
1956;34634;4;1;2025-06-28 16:00:45;Wrong support group;0;1
1957;34649;6;1;2025-06-28 16:27:16;Missing user impact / urgency;1;0
1958;34661;5;1;2025-06-28 13:25:32;Wrong support group;1;0
1959;34672;5;1;2025-06-28 19:22:16;Already solved in N1;1;0
1960;34679;4;1;2025-06-28 17:08:44;Wrong categorization;0;1
1961;34695;8;1;2025-06-28 15:30:33;Missing diagnostic evidence;1;0
1962;34701;2;1;2025-06-28 20:08:20;Missing diagnostic evidence;1;0
1963;34707;2;1;2025-06-28 18:59:44;Wrong categorization;0;1
1964;34732;5;1;2025-06-28 15:23:04;Missing user impact / urgency;0;1
1965;34733;4;1;2025-06-28 16:47:26;Wrong support group;1;0
1966;34754;5;1;2025-06-28 15:46:25;Missing user impact / urgency;0;1
1967;34774;5;1;2025-06-28 23:16:18;Missing user impact / urgency;0;1
1968;34792;5;1;2025-06-28 20:01:37;Wrong support group;0;1
1969;34840;4;1;2025-06-29 19:19:07;Wrong support group;0;1
1970;34841;3;1;2025-06-29 19:54:16;Wrong support group;0;1
1971;34849;2;1;2025-06-29 18:34:05;Missing diagnostic evidence;0;1
1972;34916;7;1;2025-06-29 22:47:14;Already solved in N1;1;0
1973;34924;4;1;2025-06-29 21:23:14;Missing diagnostic evidence;0;1
1974;34941;5;1;2025-06-29 13:31:09;Already solved in N1;0;1
1975;34988;3;1;2025-06-29 19:48:29;Missing user impact / urgency;0;1
1976;34989;5;1;2025-06-29 17:22:57;Wrong categorization;0;0
1977;35016;5;1;2025-06-30 00:06:58;Insufficient reproduction steps;0;0
1978;35020;7;1;2025-06-29 17:37:04;Missing diagnostic evidence;1;0
1979;35034;2;1;2025-06-30 20:55:37;Missing diagnostic evidence;0;1
1980;35045;2;1;2025-06-30 18:30:06;Insufficient reproduction steps;0;0
1981;35047;6;1;2025-06-30 23:27:55;Insufficient reproduction steps;0;1
1982;35069;8;1;2025-06-30 13:20:47;Missing diagnostic evidence;0;1
1983;35093;2;1;2025-06-30 21:12:31;Wrong categorization;0;0
1984;35120;3;1;2025-06-30 21:18:18;Missing diagnostic evidence;1;0
1985;35128;2;1;2025-06-30 19:57:45;Missing user impact / urgency;0;0
1986;35158;2;1;2025-06-30 19:23:15;Wrong support group;0;1
1987;35160;2;1;2025-06-30 14:38:34;Missing diagnostic evidence;0;0
1988;35167;8;1;2025-06-30 12:37:39;Wrong support group;0;1
1989;35168;5;1;2025-06-30 19:40:32;Wrong categorization;0;0
1990;35209;6;1;2025-07-01 01:07:00;Missing diagnostic evidence;1;0
1991;35218;5;1;2025-06-30 17:31:47;Insufficient reproduction steps;0;1
1992;35222;5;1;2025-06-30 16:46:08;Wrong categorization;0;1
1993;35225;3;1;2025-06-30 14:31:43;Wrong categorization;0;1
1994;35226;4;1;2025-06-30 13:26:04;Missing user impact / urgency;0;1
1995;35231;6;1;2025-06-30 20:33:17;Wrong categorization;1;0
1996;35246;5;1;2025-06-30 18:24:18;Missing diagnostic evidence;0;1
1997;35247;4;1;2025-06-30 09:35:05;Wrong support group;0;1
1998;35248;3;1;2025-06-30 21:05:26;Wrong support group;0;1
1999;35270;4;1;2025-07-01 14:34:57;Missing user impact / urgency;0;1
2000;35298;4;1;2025-07-01 16:23:42;Wrong support group;0;1
2001;35325;4;1;2025-07-01 13:22:59;Wrong categorization;0;1
2002;35333;5;1;2025-07-01 17:52:47;Insufficient reproduction steps;0;1
2003;35336;5;1;2025-07-01 17:31:33;Missing user impact / urgency;0;1
2004;35339;2;1;2025-07-01 12:47:21;Already solved in N1;0;1
2005;35361;4;1;2025-07-01 20:53:56;Missing diagnostic evidence;1;1
2006;35373;2;1;2025-07-01 14:20:49;Already solved in N1;0;1
2007;35402;2;1;2025-07-01 23:25:05;Insufficient reproduction steps;1;0
2008;35405;7;1;2025-07-01 14:03:50;Already solved in N1;1;0
2009;35410;4;1;2025-07-01 17:07:27;Already solved in N1;1;0
2010;35443;8;1;2025-07-01 16:13:13;Missing diagnostic evidence;0;1
2011;35468;5;1;2025-07-01 14:09:00;Wrong categorization;1;1
2012;35472;2;1;2025-07-02 19:28:48;Missing user impact / urgency;0;1
2013;35482;2;1;2025-07-02 13:54:11;Missing user impact / urgency;0;1
2014;35485;2;1;2025-07-02 19:17:55;Insufficient reproduction steps;0;1
2015;35506;7;1;2025-07-02 15:46:31;Wrong support group;0;0
2016;35528;4;1;2025-07-02 22:39:00;Already solved in N1;0;0
2017;35566;6;1;2025-07-02 12:44:40;Missing diagnostic evidence;1;0
2018;35587;2;1;2025-07-02 22:14:04;Wrong support group;0;1
2019;35603;4;1;2025-07-02 19:52:58;Insufficient reproduction steps;0;0
2020;35654;2;1;2025-07-02 12:38:32;Missing diagnostic evidence;1;0
2021;35655;8;1;2025-07-02 21:49:43;Already solved in N1;0;1
2022;35664;3;1;2025-07-02 15:08:15;Missing user impact / urgency;1;0
2023;35722;8;1;2025-07-03 17:27:50;Missing user impact / urgency;0;1
2024;35739;5;1;2025-07-03 20:28:29;Wrong categorization;0;1
2025;35743;5;1;2025-07-03 17:00:19;Missing user impact / urgency;0;1
2026;35744;5;1;2025-07-03 16:45:29;Insufficient reproduction steps;0;0
2027;35802;7;1;2025-07-03 20:16:59;Wrong categorization;0;0
2028;35804;6;1;2025-07-03 22:47:04;Already solved in N1;0;1
2029;35820;2;1;2025-07-03 11:37:52;Missing diagnostic evidence;1;1
2030;35845;2;1;2025-07-03 16:54:51;Missing user impact / urgency;1;0
2031;35862;3;1;2025-07-03 15:41:30;Insufficient reproduction steps;0;1
2032;35899;6;1;2025-07-04 15:58:59;Already solved in N1;1;0
2033;35904;5;1;2025-07-04 12:04:52;Wrong categorization;0;0
2034;35927;5;1;2025-07-04 20:05:45;Missing user impact / urgency;0;1
2035;35941;5;1;2025-07-04 15:02:11;Wrong categorization;0;1
2036;35949;8;1;2025-07-04 15:09:44;Missing user impact / urgency;0;1
2037;35970;6;1;2025-07-04 10:42:00;Insufficient reproduction steps;1;1
2038;35989;5;1;2025-07-04 16:37:49;Missing diagnostic evidence;0;1
2039;36005;2;1;2025-07-04 13:38:36;Missing diagnostic evidence;0;1
2040;36015;2;1;2025-07-04 20:29:38;Missing user impact / urgency;0;1
2041;36023;5;1;2025-07-04 14:22:51;Missing diagnostic evidence;0;0
2042;36024;6;1;2025-07-04 16:02:50;Insufficient reproduction steps;1;0
2043;36045;6;1;2025-07-04 11:26:43;Wrong categorization;0;1
2044;36071;6;1;2025-07-04 14:52:46;Missing user impact / urgency;0;1
2045;36072;7;1;2025-07-04 11:58:34;Insufficient reproduction steps;1;0
2046;36079;3;1;2025-07-04 11:34:17;Wrong categorization;0;1
2047;36106;7;1;2025-07-05 16:13:09;Wrong categorization;1;0
2048;36125;6;1;2025-07-05 15:42:35;Insufficient reproduction steps;0;1
2049;36148;5;1;2025-07-05 12:18:42;Already solved in N1;0;1
2050;36150;4;1;2025-07-05 15:33:13;Wrong categorization;1;0
2051;36166;3;1;2025-07-05 15:30:21;Missing diagnostic evidence;1;0
2052;36171;5;1;2025-07-05 12:55:38;Missing diagnostic evidence;0;1
2053;36215;7;1;2025-07-05 17:45:27;Wrong support group;1;0
2054;36247;4;1;2025-07-05 16:57:23;Wrong categorization;1;0
2055;36252;4;1;2025-07-05 15:37:32;Missing user impact / urgency;1;0
2056;36273;3;1;2025-07-06 22:28:13;Missing diagnostic evidence;0;1
2057;36275;2;1;2025-07-06 21:41:18;Wrong categorization;1;0
2058;36292;3;1;2025-07-06 12:08:39;Missing user impact / urgency;1;0
2059;36316;3;1;2025-07-06 17:37:31;Already solved in N1;0;1
2060;36317;5;1;2025-07-06 19:34:57;Wrong support group;0;1
2061;36343;8;1;2025-07-06 14:17:57;Wrong support group;0;1
2062;36344;8;1;2025-07-06 13:42:49;Missing diagnostic evidence;0;1
2063;36350;3;1;2025-07-06 20:28:57;Wrong categorization;1;0
2064;36351;3;1;2025-07-06 12:31:30;Missing diagnostic evidence;1;1
2065;36362;4;1;2025-07-06 15:05:53;Missing diagnostic evidence;0;1
2066;36379;2;1;2025-07-06 23:37:07;Insufficient reproduction steps;0;1
2067;36406;3;1;2025-07-06 12:49:48;Insufficient reproduction steps;1;0
2068;36408;5;1;2025-07-06 11:38:49;Wrong support group;0;0
2069;36410;6;1;2025-07-06 15:59:55;Wrong support group;1;0
2070;36413;7;1;2025-07-06 15:53:38;Wrong categorization;1;0
2071;36418;3;1;2025-07-06 16:42:01;Wrong categorization;1;0
2072;36420;2;1;2025-07-06 20:08:36;Insufficient reproduction steps;0;0
2073;36436;8;1;2025-07-07 13:06:49;Missing user impact / urgency;1;0
2074;36446;5;1;2025-07-07 10:00:28;Missing diagnostic evidence;0;0
2075;36463;7;1;2025-07-07 12:29:51;Wrong categorization;1;0
2076;36517;2;1;2025-07-07 12:41:44;Wrong support group;0;0
2077;36531;2;1;2025-07-07 19:25:22;Missing diagnostic evidence;0;1
2078;36567;2;1;2025-07-07 18:53:44;Missing diagnostic evidence;0;0
2079;36605;2;1;2025-07-07 18:54:39;Already solved in N1;0;1
2080;36630;3;1;2025-07-07 17:47:43;Wrong categorization;0;1
2081;36657;3;1;2025-07-07 21:47:31;Wrong categorization;0;1
2082;36667;3;1;2025-07-08 16:27:14;Wrong categorization;0;1
2083;36701;7;1;2025-07-08 15:29:53;Wrong categorization;0;1
2084;36714;5;1;2025-07-08 17:36:26;Missing diagnostic evidence;0;1
2085;36750;4;1;2025-07-08 15:27:41;Missing user impact / urgency;1;0
2086;36752;4;1;2025-07-08 13:32:55;Missing diagnostic evidence;0;0
2087;36758;2;1;2025-07-08 15:01:47;Wrong support group;1;0
2088;36777;2;1;2025-07-08 14:50:06;Already solved in N1;0;1
2089;36800;3;1;2025-07-08 18:00:55;Missing diagnostic evidence;1;1
2090;36819;4;1;2025-07-08 18:41:51;Missing user impact / urgency;1;0
2091;36834;3;1;2025-07-08 20:41:07;Missing diagnostic evidence;1;0
2092;36836;2;1;2025-07-08 16:33:58;Wrong support group;0;0
2093;36873;4;1;2025-07-08 16:25:10;Wrong support group;0;1
2094;36884;4;1;2025-07-09 17:59:03;Missing diagnostic evidence;1;1
2095;36900;3;1;2025-07-10 02:43:45;Insufficient reproduction steps;1;0
2096;36949;5;1;2025-07-09 23:12:10;Insufficient reproduction steps;1;0
2097;36972;4;1;2025-07-09 21:02:54;Already solved in N1;0;1
2098;36976;2;1;2025-07-09 16:45:29;Already solved in N1;0;1
2099;36983;5;1;2025-07-09 11:41:24;Wrong support group;0;1
2100;36996;7;1;2025-07-09 14:03:36;Wrong support group;1;0
2101;37012;5;1;2025-07-09 17:45:36;Insufficient reproduction steps;0;1
2102;37015;5;1;2025-07-09 14:26:47;Wrong categorization;0;1
2103;37023;6;1;2025-07-09 20:31:45;Already solved in N1;1;0
2104;37024;5;1;2025-07-09 17:53:59;Missing diagnostic evidence;1;0
2105;37025;2;1;2025-07-09 15:17:51;Wrong categorization;0;1
2106;37033;6;1;2025-07-09 21:02:24;Missing diagnostic evidence;1;0
2107;37039;2;1;2025-07-09 15:27:06;Insufficient reproduction steps;1;0
2108;37042;6;1;2025-07-09 16:41:54;Missing user impact / urgency;1;1
2109;37070;5;1;2025-07-10 12:05:07;Wrong support group;0;1
2110;37083;5;1;2025-07-10 09:31:37;Missing diagnostic evidence;0;0
2111;37154;5;1;2025-07-10 18:02:00;Missing diagnostic evidence;0;1
2112;37163;5;1;2025-07-10 11:26:03;Already solved in N1;0;1
2113;37170;5;1;2025-07-10 20:40:04;Wrong support group;1;0
2114;37187;2;1;2025-07-10 19:23:57;Wrong support group;1;0
2115;37201;2;1;2025-07-10 14:43:00;Wrong support group;0;1
2116;37240;5;1;2025-07-10 19:51:07;Wrong categorization;0;1
2117;37246;8;1;2025-07-10 15:26:33;Missing diagnostic evidence;1;0
2118;37255;2;1;2025-07-11 16:48:56;Wrong support group;0;1
2119;37262;3;1;2025-07-11 18:48:48;Missing user impact / urgency;0;1
2120;37283;3;1;2025-07-11 21:30:13;Missing diagnostic evidence;1;0
2121;37295;2;1;2025-07-11 21:12:00;Insufficient reproduction steps;1;0
2122;37303;4;1;2025-07-11 13:53:27;Insufficient reproduction steps;1;1
2123;37308;8;1;2025-07-11 13:37:20;Wrong support group;1;0
2124;37360;2;1;2025-07-11 22:12:00;Missing diagnostic evidence;1;0
2125;37386;2;1;2025-07-11 11:56:41;Wrong support group;0;1
2126;37395;3;1;2025-07-11 15:25:46;Wrong categorization;0;1
2127;37418;4;1;2025-07-11 20:01:32;Insufficient reproduction steps;0;1
2128;37421;2;1;2025-07-11 19:17:45;Missing diagnostic evidence;0;0
2129;37427;8;1;2025-07-11 21:20:29;Missing diagnostic evidence;0;1
2130;37461;8;1;2025-07-12 15:37:00;Already solved in N1;0;1
2131;37501;3;1;2025-07-12 20:02:15;Missing user impact / urgency;1;0
2132;37508;8;1;2025-07-12 21:42:24;Insufficient reproduction steps;0;1
2133;37519;2;1;2025-07-12 22:13:27;Wrong support group;0;1
2134;37531;5;1;2025-07-12 16:29:07;Wrong support group;1;0
2135;37560;5;1;2025-07-12 13:22:56;Wrong categorization;0;0
2136;37563;2;1;2025-07-12 22:17:23;Insufficient reproduction steps;1;1
2137;37564;6;1;2025-07-12 14:55:07;Wrong categorization;1;0
2138;37593;2;1;2025-07-12 22:56:52;Missing diagnostic evidence;0;1
2139;37597;5;1;2025-07-12 20:15:08;Wrong support group;0;1
2140;37630;5;1;2025-07-12 18:51:29;Missing diagnostic evidence;0;1
2141;37647;5;1;2025-07-12 20:05:10;Insufficient reproduction steps;0;1
2142;37663;2;1;2025-07-13 10:50:34;Missing user impact / urgency;0;1
2143;37675;2;1;2025-07-13 21:20:48;Insufficient reproduction steps;1;0
2144;37695;6;1;2025-07-13 13:56:07;Wrong support group;1;0
2145;37704;2;1;2025-07-13 11:52:47;Missing user impact / urgency;0;1
2146;37724;4;1;2025-07-13 13:50:49;Already solved in N1;0;1
2147;37727;6;1;2025-07-13 20:16:47;Wrong categorization;1;0
2148;37737;3;1;2025-07-13 19:56:28;Insufficient reproduction steps;1;0
2149;37744;4;1;2025-07-13 18:19:33;Already solved in N1;0;0
2150;37764;4;1;2025-07-13 21:27:14;Wrong support group;1;0
2151;37772;5;1;2025-07-13 22:21:13;Missing user impact / urgency;1;0
2152;37792;5;1;2025-07-13 20:35:57;Missing user impact / urgency;1;0
2153;37806;5;1;2025-07-13 16:29:10;Already solved in N1;0;1
2154;37808;4;1;2025-07-13 19:58:22;Already solved in N1;0;1
2155;37872;6;1;2025-07-14 17:36:56;Wrong support group;1;0
2156;37940;3;1;2025-07-14 23:22:10;Already solved in N1;0;1
2157;37968;3;1;2025-07-14 17:33:43;Missing user impact / urgency;0;1
2158;37991;5;1;2025-07-15 03:31:23;Missing diagnostic evidence;0;1
2159;38006;2;1;2025-07-14 16:34:07;Wrong support group;0;1
2160;38056;5;1;2025-07-14 16:08:19;Already solved in N1;0;0
2161;38082;8;1;2025-07-15 14:30:45;Missing user impact / urgency;1;0
2162;38136;8;1;2025-07-15 17:06:27;Already solved in N1;0;1
2163;38158;4;1;2025-07-15 11:25:10;Insufficient reproduction steps;1;0
2164;38168;5;1;2025-07-15 20:53:23;Missing user impact / urgency;0;1
2165;38198;4;1;2025-07-15 17:03:54;Missing user impact / urgency;1;1
2166;38199;5;1;2025-07-15 23:23:52;Wrong support group;0;0
2167;38200;5;1;2025-07-15 09:53:23;Wrong support group;0;1
2168;38203;5;1;2025-07-15 18:46:15;Wrong support group;1;0
2169;38213;5;1;2025-07-15 18:17:46;Wrong support group;1;0
2170;38216;5;1;2025-07-16 01:35:35;Already solved in N1;0;1
2171;38251;8;1;2025-07-16 19:40:10;Wrong categorization;1;0
2172;38279;4;1;2025-07-16 17:13:31;Insufficient reproduction steps;1;0
2173;38302;4;1;2025-07-16 21:03:22;Missing diagnostic evidence;0;1
2174;38353;3;1;2025-07-16 15:03:12;Already solved in N1;0;1
2175;38366;3;1;2025-07-16 16:48:58;Missing diagnostic evidence;0;1
2176;38432;6;1;2025-07-16 18:26:19;Missing diagnostic evidence;1;0
2177;38433;2;1;2025-07-16 20:01:53;Wrong categorization;0;1
2178;38444;2;1;2025-07-16 16:51:00;Missing diagnostic evidence;1;0
2179;38465;5;1;2025-07-16 20:19:40;Insufficient reproduction steps;0;1
2180;38494;6;1;2025-07-17 10:49:27;Wrong categorization;0;1
2181;38510;3;1;2025-07-17 09:41:56;Missing user impact / urgency;0;1
2182;38516;2;1;2025-07-17 17:02:25;Already solved in N1;0;1
2183;38527;3;1;2025-07-17 19:03:56;Already solved in N1;0;1
2184;38531;2;1;2025-07-17 13:33:28;Wrong categorization;0;1
2185;38541;3;1;2025-07-17 13:41:35;Missing user impact / urgency;0;1
2186;38585;3;1;2025-07-17 16:25:58;Missing user impact / urgency;1;0
2187;38613;2;1;2025-07-17 18:08:53;Insufficient reproduction steps;1;0
2188;38630;3;1;2025-07-17 13:36:12;Insufficient reproduction steps;1;0
2189;38639;5;1;2025-07-17 13:30:21;Already solved in N1;1;0
2190;38661;5;1;2025-07-17 12:24:42;Already solved in N1;0;1
2191;38662;6;1;2025-07-17 12:44:29;Missing diagnostic evidence;1;0
2192;38669;6;1;2025-07-17 18:55:05;Missing user impact / urgency;1;0
2193;38673;2;1;2025-07-17 13:23:36;Missing diagnostic evidence;0;1
2194;38691;4;1;2025-07-17 14:31:32;Insufficient reproduction steps;0;0
2195;38703;8;1;2025-07-18 09:39:13;Missing diagnostic evidence;1;0
2196;38728;8;1;2025-07-18 13:51:07;Missing diagnostic evidence;1;0
2197;38737;3;1;2025-07-18 13:07:59;Missing diagnostic evidence;0;0
2198;38739;8;1;2025-07-18 16:10:59;Missing diagnostic evidence;0;1
2199;38748;6;1;2025-07-18 16:06:08;Wrong support group;1;0
2200;38754;4;1;2025-07-18 17:08:17;Missing diagnostic evidence;0;1
2201;38756;4;1;2025-07-18 10:58:58;Wrong support group;0;1
2202;38762;2;1;2025-07-18 15:46:31;Missing user impact / urgency;0;1
2203;38769;4;1;2025-07-18 18:04:02;Missing user impact / urgency;0;1
2204;38784;6;1;2025-07-18 13:50:31;Wrong categorization;1;0
2205;38816;8;1;2025-07-18 17:07:12;Wrong support group;0;1
2206;38825;8;1;2025-07-18 16:04:38;Insufficient reproduction steps;1;0
2207;38841;3;1;2025-07-18 12:41:46;Missing user impact / urgency;1;0
2208;38850;4;1;2025-07-18 14:20:10;Already solved in N1;0;1
2209;38875;5;1;2025-07-18 13:48:58;Insufficient reproduction steps;0;1
2210;38896;3;1;2025-07-18 19:10:53;Missing user impact / urgency;1;0
2211;38897;5;1;2025-07-18 14:08:35;Already solved in N1;0;0
2212;38908;3;1;2025-07-19 21:49:15;Missing user impact / urgency;1;1
2213;38927;4;1;2025-07-19 19:28:37;Missing diagnostic evidence;1;0
2214;38928;2;1;2025-07-19 14:29:07;Insufficient reproduction steps;0;1
2215;38937;7;1;2025-07-19 19:04:40;Wrong categorization;1;0
2216;38945;7;1;2025-07-19 17:47:44;Wrong categorization;1;0
2217;38967;5;1;2025-07-19 21:17:07;Insufficient reproduction steps;1;0
2218;38989;2;1;2025-07-19 13:37:17;Missing user impact / urgency;0;1
2219;39009;4;1;2025-07-19 18:47:47;Wrong support group;0;1
2220;39015;6;1;2025-07-19 19:20:37;Already solved in N1;1;1
2221;39038;2;1;2025-07-19 21:28:03;Insufficient reproduction steps;1;0
2222;39072;4;1;2025-07-19 23:09:13;Wrong support group;0;1
2223;39107;8;1;2025-07-20 19:00:59;Wrong support group;1;0
2224;39132;4;1;2025-07-20 11:54:45;Missing diagnostic evidence;0;1
2225;39142;5;1;2025-07-20 20:21:23;Insufficient reproduction steps;0;1
2226;39147;3;1;2025-07-20 15:43:15;Already solved in N1;1;0
2227;39159;4;1;2025-07-20 15:29:19;Missing user impact / urgency;0;1
2228;39165;3;1;2025-07-20 12:15:48;Missing diagnostic evidence;1;0
2229;39173;2;1;2025-07-20 18:35:21;Already solved in N1;0;1
2230;39189;4;1;2025-07-20 16:59:56;Missing user impact / urgency;0;0
2231;39192;6;1;2025-07-20 17:11:28;Missing diagnostic evidence;1;1
2232;39201;7;1;2025-07-20 16:13:04;Insufficient reproduction steps;0;1
2233;39226;8;1;2025-07-20 20:17:10;Insufficient reproduction steps;0;0
2234;39231;2;1;2025-07-20 12:37:43;Missing user impact / urgency;0;1
2235;39242;2;1;2025-07-20 15:34:46;Already solved in N1;0;1
2236;39288;5;1;2025-07-21 11:32:28;Wrong categorization;0;1
2237;39290;3;1;2025-07-21 16:50:44;Insufficient reproduction steps;0;0
2238;39300;6;1;2025-07-22 00:30:55;Wrong support group;0;1
2239;39310;5;1;2025-07-21 15:02:01;Insufficient reproduction steps;0;1
2240;39321;2;1;2025-07-21 13:54:23;Missing diagnostic evidence;0;1
2241;39335;6;1;2025-07-21 11:08:11;Wrong categorization;1;0
2242;39339;5;1;2025-07-21 14:42:18;Wrong categorization;0;1
2243;39340;5;1;2025-07-21 16:01:41;Already solved in N1;0;1
2244;39366;2;1;2025-07-21 11:34:30;Missing user impact / urgency;1;0
2245;39391;2;1;2025-07-21 20:56:54;Already solved in N1;1;0
2246;39419;4;1;2025-07-21 18:18:51;Missing diagnostic evidence;0;1
2247;39427;6;1;2025-07-21 21:35:54;Wrong support group;0;1
2248;39438;5;1;2025-07-21 22:03:02;Wrong categorization;0;1
2249;39442;4;1;2025-07-21 15:18:39;Missing user impact / urgency;0;1
2250;39448;4;1;2025-07-21 18:17:47;Wrong categorization;0;1
2251;39463;5;1;2025-07-21 14:50:13;Missing diagnostic evidence;0;1
2252;39493;5;1;2025-07-22 14:41:58;Insufficient reproduction steps;0;1
2253;39500;5;1;2025-07-22 13:27:15;Missing diagnostic evidence;0;1
2254;39505;6;1;2025-07-22 18:49:50;Wrong categorization;1;0
2255;39517;3;1;2025-07-22 11:38:28;Wrong categorization;1;0
2256;39559;7;1;2025-07-22 21:35:19;Wrong categorization;1;0
