reopen_id,ticket_id,reopen_timestamp,reopen_reason,reopen_sequence
2067,36194,2025-07-10 19:24:43,Related symptom persisted,1
2068,36211,2025-07-08 13:38:11,Related symptom persisted,1
2069,36231,2025-07-11 17:04:45,Issue reoccurred,1
2070,36231,2025-07-11 07:08:45,User could not validate fix,2
2071,36235,2025-07-10 05:55:30,Related symptom persisted,1
2072,36235,2025-07-11 09:37:30,User could not validate fix,2
2073,36259,2025-07-09 04:18:07,Incomplete resolution,1
2074,36362,2025-07-12 09:05:47,Incomplete resolution,1
2075,36365,2025-07-10 22:19:37,Related symptom persisted,1
2076,36365,2025-07-12 23:42:37,Incomplete resolution,2
2077,36396,2025-07-14 06:08:07,User could not validate fix,1
2078,36396,2025-07-13 02:36:07,Related symptom persisted,2
2079,36408,2025-07-13 20:17:28,Issue reoccurred,1
2080,36416,2025-07-09 00:33:22,Issue reoccurred,1
2081,36500,2025-07-14 12:27:28,Issue reoccurred,1
2082,36506,2025-07-12 03:13:38,Issue reoccurred,1
2083,36506,2025-07-08 06:44:38,Incomplete resolution,2
2084,36513,2025-07-14 00:20:56,User could not validate fix,1
2085,36529,2025-07-12 07:03:40,User could not validate fix,1
2086,36618,2025-07-11 00:56:35,User could not validate fix,1
2087,36649,2025-07-13 20:32:30,User could not validate fix,1
2088,36649,2025-07-10 07:03:30,Incomplete resolution,2
2089,36664,2025-07-10 20:06:44,Related symptom persisted,1
2090,36671,2025-07-12 23:14:56,Related symptom persisted,1
2091,36677,2025-07-14 03:15:38,Incomplete resolution,1
2092,36679,2025-07-15 23:55:55,Incomplete resolution,1
2093,36684,2025-07-09 04:58:20,Related symptom persisted,1
2094,36729,2025-07-09 05:27:06,User could not validate fix,1
2095,36777,2025-07-15 05:30:31,Issue reoccurred,1
2096,36803,2025-07-14 03:22:04,Issue reoccurred,1
2097,36834,2025-07-16 01:45:24,User could not validate fix,1
2098,36849,2025-07-13 04:13:23,Incomplete resolution,1
2099,36853,2025-07-10 11:12:14,Issue reoccurred,1
2100,36855,2025-07-15 05:31:02,Related symptom persisted,1
2101,36916,2025-07-14 12:03:12,Related symptom persisted,1
2102,36939,2025-07-14 23:31:22,Related symptom persisted,1
2103,36964,2025-07-12 10:02:04,Issue reoccurred,1
2104,36996,2025-07-10 09:16:09,Incomplete resolution,1
2105,36996,2025-07-16 03:31:09,User could not validate fix,2
2106,36996,2025-07-11 10:04:09,User could not validate fix,3
2107,36999,2025-07-11 05:31:02,Related symptom persisted,1
2108,37010,2025-07-09 13:12:10,Incomplete resolution,1
2109,37015,2025-07-11 14:20:16,User could not validate fix,1
2110,37044,2025-07-12 01:15:39,Incomplete resolution,1
2111,37047,2025-07-15 11:48:37,User could not validate fix,1
2112,37047,2025-07-12 22:45:37,Issue reoccurred,2
2113,37047,2025-07-14 00:19:37,Related symptom persisted,3
2114,37050,2025-07-16 06:48:51,Related symptom persisted,1
2115,37063,2025-07-13 21:10:35,Incomplete resolution,1
2116,37068,2025-07-12 08:29:27,Issue reoccurred,1
2117,37079,2025-07-14 13:28:02,User could not validate fix,1
2118,37110,2025-07-17 03:02:55,Incomplete resolution,1
2119,37137,2025-07-12 16:05:15,Related symptom persisted,1
2120,37143,2025-07-12 08:38:47,Related symptom persisted,1
2121,37143,2025-07-15 03:59:47,Related symptom persisted,2
2122,37152,2025-07-12 09:41:07,Issue reoccurred,1
2123,37191,2025-07-16 06:49:00,Issue reoccurred,1
2124,37236,2025-07-14 22:59:21,Incomplete resolution,1
2125,37236,2025-07-16 17:03:21,Incomplete resolution,2
2126,37271,2025-07-18 05:11:28,Related symptom persisted,1
2127,37271,2025-07-13 15:19:28,User could not validate fix,2
2128,37284,2025-07-13 09:54:42,Related symptom persisted,1
2129,37294,2025-07-16 19:52:21,User could not validate fix,1
2130,37363,2025-07-15 04:44:25,Related symptom persisted,1
2131,37451,2025-07-17 01:41:53,Related symptom persisted,1
2132,37473,2025-07-13 09:25:55,Issue reoccurred,1
2133,37495,2025-07-18 15:43:42,User could not validate fix,1
2134,37501,2025-07-13 09:35:38,Issue reoccurred,1
2135,37513,2025-07-17 22:29:57,Related symptom persisted,1
2136,37525,2025-07-16 07:50:08,Related symptom persisted,1
2137,37531,2025-07-13 10:24:42,User could not validate fix,1
2138,37558,2025-07-17 03:07:54,Related symptom persisted,1
2139,37558,2025-07-18 10:00:54,Issue reoccurred,2
2140,37574,2025-07-12 20:21:50,User could not validate fix,1
2141,37574,2025-07-16 06:52:50,Issue reoccurred,2
2142,37625,2025-07-16 08:53:21,Issue reoccurred,1
2143,37626,2025-07-16 23:06:25,Related symptom persisted,1
2144,37643,2025-07-17 00:09:45,User could not validate fix,1
2145,37734,2025-07-17 22:27:09,Issue reoccurred,1
2146,37744,2025-07-19 08:00:04,Incomplete resolution,1
2147,37750,2025-07-16 09:03:55,User could not validate fix,1
2148,37750,2025-07-14 20:41:55,Incomplete resolution,2
2149,37760,2025-07-17 07:50:08,Issue reoccurred,1
2150,37760,2025-07-18 21:36:08,User could not validate fix,2
2151,37776,2025-07-19 19:20:25,User could not validate fix,1
2152,37797,2025-07-18 20:46:14,Related symptom persisted,1
2153,37799,2025-07-20 02:19:34,Related symptom persisted,1
2154,37842,2025-07-16 20:28:27,User could not validate fix,1
2155,37852,2025-07-17 15:51:56,Incomplete resolution,1
2156,37931,2025-07-18 03:44:44,Issue reoccurred,1
2157,37931,2025-07-19 11:13:44,Related symptom persisted,2
2158,37938,2025-07-18 05:06:27,Issue reoccurred,1
2159,37941,2025-07-19 07:08:45,Issue reoccurred,1
2160,37941,2025-07-20 19:06:45,User could not validate fix,2
2161,37969,2025-07-16 06:06:57,User could not validate fix,1
2162,37992,2025-07-19 01:32:10,Incomplete resolution,1
2163,38029,2025-07-15 14:37:32,Related symptom persisted,1
2164,38030,2025-07-20 09:31:43,Incomplete resolution,1
2165,38039,2025-07-16 09:12:22,Incomplete resolution,1
2166,38048,2025-07-21 12:04:31,Related symptom persisted,1
2167,38066,2025-07-20 03:01:29,User could not validate fix,1
2168,38066,2025-07-17 19:16:29,Issue reoccurred,2
2169,38100,2025-07-20 17:38:01,Related symptom persisted,1
2170,38100,2025-07-19 19:04:01,Related symptom persisted,2
2171,38100,2025-07-22 12:01:01,Related symptom persisted,3
2172,38104,2025-07-19 23:34:45,Related symptom persisted,1
2173,38104,2025-07-19 16:35:45,Related symptom persisted,2
2174,38166,2025-07-17 13:12:36,User could not validate fix,1
2175,38195,2025-07-19 17:16:44,User could not validate fix,1
2176,38212,2025-07-21 23:57:40,Related symptom persisted,1
2177,38218,2025-07-21 04:41:19,Related symptom persisted,1
2178,38218,2025-07-19 06:23:19,Incomplete resolution,2
2179,38228,2025-07-20 12:14:56,Related symptom persisted,1
2180,38234,2025-07-21 03:48:15,Incomplete resolution,1
2181,38264,2025-07-18 12:09:13,Related symptom persisted,1
2182,38264,2025-07-23 20:02:13,Issue reoccurred,2
2183,38306,2025-07-18 14:06:53,Issue reoccurred,1
2184,38306,2025-07-17 12:49:53,User could not validate fix,2
2185,38312,2025-07-22 13:54:40,Incomplete resolution,1
2186,38312,2025-07-18 10:04:40,Issue reoccurred,2
2187,38380,2025-07-22 07:16:03,Incomplete resolution,1
2188,38390,2025-07-18 01:57:08,Related symptom persisted,1
2189,38390,2025-07-18 11:53:08,Incomplete resolution,2
2190,38395,2025-07-18 22:22:45,Related symptom persisted,1
2191,38403,2025-07-17 05:07:42,Issue reoccurred,1
2192,38404,2025-07-20 02:50:23,Related symptom persisted,1
2193,38425,2025-07-22 19:14:45,Incomplete resolution,1
2194,38451,2025-07-22 22:00:38,Incomplete resolution,1
2195,38451,2025-07-21 12:19:38,Related symptom persisted,2
2196,38457,2025-07-21 19:35:03,User could not validate fix,1
2197,38458,2025-07-23 11:19:49,Issue reoccurred,1
2198,38469,2025-07-23 05:08:58,User could not validate fix,1
2199,38469,2025-07-25 03:58:58,Issue reoccurred,2
2200,38496,2025-07-23 22:00:07,Issue reoccurred,1
2201,38500,2025-07-25 09:10:26,Incomplete resolution,1
2202,38576,2025-07-20 11:55:23,Incomplete resolution,1
2203,38584,2025-07-23 15:46:29,Issue reoccurred,1
2204,38584,2025-07-24 04:03:29,Issue reoccurred,2
2205,38627,2025-07-20 02:26:20,User could not validate fix,1
2206,38691,2025-07-22 02:01:44,User could not validate fix,1
2207,38735,2025-07-22 17:28:03,User could not validate fix,1
2208,38762,2025-07-20 22:40:00,User could not validate fix,1
2209,38769,2025-07-20 07:46:49,Incomplete resolution,1
2210,38778,2025-07-22 13:45:28,Incomplete resolution,1
2211,38781,2025-07-24 01:46:58,Related symptom persisted,1
2212,38819,2025-07-24 06:54:22,Incomplete resolution,1
2213,38843,2025-07-21 15:33:08,Issue reoccurred,1
2214,38860,2025-07-22 10:16:04,Related symptom persisted,1
2215,38875,2025-07-25 17:11:13,User could not validate fix,1
2216,38925,2025-07-25 18:54:21,Incomplete resolution,1
2217,38952,2025-07-21 23:52:24,User could not validate fix,1
2218,39012,2025-07-25 04:45:09,Issue reoccurred,1
2219,39033,2025-07-25 23:58:49,Related symptom persisted,1
2220,39038,2025-07-20 23:31:54,Issue reoccurred,1
2221,39051,2025-07-22 09:44:03,Related symptom persisted,1
2222,39089,2025-07-22 02:33:47,Incomplete resolution,1
2223,39089,2025-07-23 08:32:47,Issue reoccurred,2
2224,39169,2025-07-22 15:22:51,Issue reoccurred,1
2225,39177,2025-07-27 19:23:27,Related symptom persisted,1
2226,39196,2025-07-22 11:56:22,Incomplete resolution,1
2227,39199,2025-07-21 20:57:30,User could not validate fix,1
2228,39199,2025-07-26 10:34:30,User could not validate fix,2
2229,39203,2025-07-26 05:54:46,Related symptom persisted,1
2230,39233,2025-07-27 10:24:42,Incomplete resolution,1
2231,39272,2025-07-23 07:29:59,User could not validate fix,1
2232,39283,2025-07-22 10:58:18,User could not validate fix,1
2233,39293,2025-07-27 07:38:38,Issue reoccurred,1
2234,39293,2025-07-25 22:19:38,Incomplete resolution,2
2235,39310,2025-07-24 08:38:08,Issue reoccurred,1
2236,39323,2025-07-25 21:02:23,Issue reoccurred,1
2237,39341,2025-07-28 08:33:25,Related symptom persisted,1
2238,39366,2025-07-22 01:06:34,Incomplete resolution,1
2239,39370,2025-07-26 06:40:33,Related symptom persisted,1
2240,39415,2025-07-28 03:59:15,User could not validate fix,1
2241,39427,2025-07-29 01:27:20,Incomplete resolution,1
2242,39452,2025-07-21 19:49:45,Issue reoccurred,1
2243,39469,2025-07-24 03:25:20,Incomplete resolution,1
2244,39473,2025-07-25 18:37:55,Related symptom persisted,1
2245,39482,2025-07-28 01:22:00,User could not validate fix,1
2246,39491,2025-07-26 23:18:45,User could not validate fix,1
2247,39503,2025-07-22 14:46:19,Incomplete resolution,1
2248,39509,2025-07-26 08:54:46,Related symptom persisted,1
2249,39510,2025-07-26 20:54:11,Incomplete resolution,1
2250,39517,2025-07-29 13:03:24,Incomplete resolution,1
2251,39517,2025-07-29 00:56:24,Related symptom persisted,2
2252,39532,2025-07-29 17:24:57,Related symptom persisted,1
2253,39535,2025-07-27 23:31:06,Incomplete resolution,1
2254,39535,2025-07-24 19:29:06,Issue reoccurred,2
2255,39541,2025-07-27 06:37:59,Incomplete resolution,1
2256,39544,2025-07-29 10:36:31,Incomplete resolution,1
2257,39571,2025-07-22 22:14:35,Related symptom persisted,1
2258,39617,2025-07-29 05:47:03,Related symptom persisted,1
2259,39617,2025-07-25 16:29:03,Related symptom persisted,2
2260,39617,2025-07-27 19:37:03,Issue reoccurred,3
2261,39642,2025-07-29 09:09:04,Issue reoccurred,1
2262,39642,2025-07-29 08:21:04,Issue reoccurred,2
2263,39646,2025-07-26 15:18:40,Issue reoccurred,1
2264,39669,2025-07-22 20:36:27,Issue reoccurred,1
2265,39723,2025-07-29 03:05:42,Incomplete resolution,1
2266,39748,2025-07-25 16:51:38,User could not validate fix,1
2267,39782,2025-07-30 02:07:09,Incomplete resolution,1
2268,39782,2025-07-26 10:05:09,User could not validate fix,2
2269,39815,2025-07-29 11:16:30,Incomplete resolution,1
2270,39815,2025-07-27 16:49:30,Related symptom persisted,2
2271,39850,2025-07-28 05:00:16,Related symptom persisted,1
2272,39856,2025-07-24 05:44:56,User could not validate fix,1
2273,39859,2025-07-28 09:26:04,User could not validate fix,1
2274,39862,2025-07-29 02:16:52,User could not validate fix,1
2275,39940,2025-07-30 16:04:45,User could not validate fix,1
2276,39940,2025-07-26 05:27:45,Issue reoccurred,2
2277,39947,2025-07-29 11:17:31,Related symptom persisted,1
2278,39956,2025-07-30 12:04:44,Incomplete resolution,1
2279,39987,2025-07-31 05:41:11,Incomplete resolution,1
2280,40037,2025-07-25 22:24:16,Incomplete resolution,1
2281,40037,2025-07-30 12:37:16,Issue reoccurred,2
2282,40047,2025-07-31 11:17:22,Related symptom persisted,1
2283,40074,2025-07-29 13:56:34,User could not validate fix,1
2284,40076,2025-07-26 16:37:17,Incomplete resolution,1
2285,40076,2025-07-26 02:46:17,Incomplete resolution,2
2286,40098,2025-07-27 09:08:05,Related symptom persisted,1
2287,40131,2025-07-30 20:08:13,Issue reoccurred,1
2288,40131,2025-07-30 09:13:13,Related symptom persisted,2
2289,40141,2025-07-26 11:42:34,User could not validate fix,1
2290,40143,2025-07-29 11:45:42,Incomplete resolution,1
2291,40152,2025-07-31 00:01:56,User could not validate fix,1
2292,40187,2025-07-26 17:41:37,Issue reoccurred,1
2293,40224,2025-07-29 17:51:35,Incomplete resolution,1
2294,40285,2025-08-01 07:58:30,Related symptom persisted,1
2295,40314,2025-08-02 04:20:09,Related symptom persisted,1
2296,40349,2025-07-31 19:17:09,Issue reoccurred,1
2297,40351,2025-07-29 16:01:36,Incomplete resolution,1
2298,40393,2025-07-29 06:52:16,Incomplete resolution,1
2299,40396,2025-07-30 23:20:24,Incomplete resolution,1
2300,40439,2025-07-27 21:53:08,Incomplete resolution,1
2301,40494,2025-07-30 08:39:25,Related symptom persisted,1
2302,40505,2025-07-29 13:09:28,Incomplete resolution,1
2303,40538,2025-08-03 02:23:03,User could not validate fix,1
2304,40543,2025-07-29 14:20:54,Related symptom persisted,1
2305,40543,2025-08-01 14:50:54,Related symptom persisted,2
2306,40552,2025-07-30 19:14:11,User could not validate fix,1
2307,40552,2025-07-30 13:59:11,Issue reoccurred,2
2308,40552,2025-07-31 02:51:11,Related symptom persisted,3
2309,40581,2025-07-30 17:33:52,Incomplete resolution,1
2310,40587,2025-07-29 00:20:46,Issue reoccurred,1
2311,40598,2025-07-28 20:54:16,Incomplete resolution,1
2312,40608,2025-07-29 03:37:47,Related symptom persisted,1
2313,40644,2025-08-02 19:02:36,User could not validate fix,1
2314,40644,2025-08-03 22:18:36,Incomplete resolution,2
2315,40657,2025-07-30 10:00:44,Issue reoccurred,1
2316,40657,2025-08-04 12:58:44,Related symptom persisted,2
2317,40716,2025-07-31 06:07:46,Related symptom persisted,1
2318,40730,2025-08-03 13:25:40,Related symptom persisted,1
2319,40732,2025-07-30 14:30:51,Related symptom persisted,1
2320,40749,2025-07-30 08:45:19,User could not validate fix,1
2321,40834,2025-07-30 21:19:46,User could not validate fix,1
2322,40834,2025-08-03 10:51:46,User could not validate fix,2
2323,40901,2025-08-04 06:02:38,Issue reoccurred,1
2324,40903,2025-07-30 23:59:40,User could not validate fix,1
2325,40917,2025-08-02 06:06:06,User could not validate fix,1
2326,40919,2025-08-05 10:04:49,User could not validate fix,1
2327,40956,2025-08-01 23:01:09,Incomplete resolution,1
2328,40956,2025-07-30 04:04:09,Issue reoccurred,2
2329,40996,2025-08-02 04:17:35,Related symptom persisted,1
2330,41014,2025-08-06 10:02:07,Related symptom persisted,1
2331,41053,2025-08-01 16:48:59,Incomplete resolution,1
2332,41067,2025-07-30 19:01:13,Incomplete resolution,1
2333,41069,2025-08-01 21:15:56,Issue reoccurred,1
2334,41178,2025-08-05 03:02:13,Issue reoccurred,1
2335,41196,2025-07-30 15:21:10,Related symptom persisted,1
2336,41197,2025-08-02 11:49:40,Issue reoccurred,1
2337,41205,2025-07-31 13:37:42,Related symptom persisted,1
2338,41216,2025-08-03 07:44:52,User could not validate fix,1
2339,41254,2025-08-01 18:25:46,User could not validate fix,1
2340,41256,2025-08-07 20:17:18,Related symptom persisted,1
2341,41332,2025-08-07 02:15:31,Issue reoccurred,1
2342,41359,2025-08-05 21:51:19,Incomplete resolution,1
2343,41364,2025-07-31 19:53:39,Related symptom persisted,1
2344,41367,2025-08-07 21:23:11,Incomplete resolution,1
2345,41369,2025-08-05 03:02:21,Related symptom persisted,1
2346,41397,2025-08-03 18:02:40,User could not validate fix,1
2347,41397,2025-08-01 23:34:40,Incomplete resolution,2
2348,41398,2025-08-05 04:58:28,User could not validate fix,1
2349,41431,2025-07-31 20:51:02,Incomplete resolution,1
2350,41431,2025-08-05 12:59:02,User could not validate fix,2
2351,41454,2025-08-03 09:02:44,Issue reoccurred,1
2352,41465,2025-08-01 19:01:25,Incomplete resolution,1
2353,41465,2025-08-05 08:03:25,Issue reoccurred,2
2354,41473,2025-08-02 11:19:37,User could not validate fix,1
2355,41479,2025-08-05 14:37:14,Incomplete resolution,1
2356,41491,2025-08-08 06:28:13,Related symptom persisted,1
2357,41522,2025-08-07 16:44:00,Incomplete resolution,1
2358,41555,2025-08-02 07:22:46,Related symptom persisted,1
2359,41575,2025-08-04 12:13:58,Issue reoccurred,1
2360,41612,2025-08-03 20:12:52,Incomplete resolution,1
2361,41613,2025-08-02 05:04:16,Incomplete resolution,1
2362,41613,2025-08-03 04:21:16,User could not validate fix,2
2363,41636,2025-08-07 12:53:03,Issue reoccurred,1
2364,41691,2025-08-06 07:56:02,User could not validate fix,1
2365,41691,2025-08-09 07:46:02,Issue reoccurred,2
2366,41700,2025-08-05 07:24:06,Issue reoccurred,1
2367,41704,2025-08-06 03:00:56,Related symptom persisted,1
2368,41705,2025-08-08 23:52:38,User could not validate fix,1
2369,41728,2025-08-09 20:40:24,User could not validate fix,1
2370,41755,2025-08-06 11:01:59,Related symptom persisted,1
2371,41770,2025-08-09 18:37:53,User could not validate fix,1
2372,41770,2025-08-07 13:50:53,User could not validate fix,2
2373,41778,2025-08-06 15:56:35,Issue reoccurred,1
2374,41811,2025-08-11 04:22:51,User could not validate fix,1
2375,41814,2025-08-08 05:01:46,Related symptom persisted,1
2376,41814,2025-08-06 23:39:46,User could not validate fix,2
2377,41864,2025-08-06 17:18:26,Related symptom persisted,1
2378,41887,2025-08-09 17:46:46,User could not validate fix,1
2379,41894,2025-08-07 05:54:47,Incomplete resolution,1
2380,41894,2025-08-06 02:40:47,Incomplete resolution,2
2381,41894,2025-08-04 08:06:47,Issue reoccurred,3
2382,41941,2025-08-09 10:16:22,Related symptom persisted,1
2383,41950,2025-08-11 07:19:53,Related symptom persisted,1
2384,41952,2025-08-06 01:16:11,User could not validate fix,1
2385,41955,2025-08-09 18:44:24,Issue reoccurred,1
2386,41976,2025-08-11 01:35:28,User could not validate fix,1
2387,41986,2025-08-05 06:23:20,Issue reoccurred,1
2388,42001,2025-08-05 05:50:57,User could not validate fix,1
2389,42029,2025-08-10 15:15:17,Related symptom persisted,1
2390,42044,2025-08-07 23:39:59,User could not validate fix,1
2391,42058,2025-08-06 01:56:39,Incomplete resolution,1
2392,42073,2025-08-09 18:52:19,User could not validate fix,1
2393,42096,2025-08-09 16:23:07,Incomplete resolution,1
2394,42173,2025-08-06 11:11:15,Incomplete resolution,1
2395,42192,2025-08-12 14:18:19,Incomplete resolution,1
2396,42197,2025-08-12 04:44:38,Related symptom persisted,1
2397,42214,2025-08-12 17:03:43,Issue reoccurred,1
2398,42223,2025-08-12 10:25:55,Incomplete resolution,1
2399,42223,2025-08-06 18:26:55,User could not validate fix,2
2400,42257,2025-08-09 04:37:26,Related symptom persisted,1
2401,42303,2025-08-19 06:25:52,Issue reoccurred,1
2402,42303,2025-08-22 12:05:52,Issue reoccurred,2
2403,42306,2025-08-10 12:59:20,Incomplete resolution,1
2404,42306,2025-08-12 05:19:20,Related symptom persisted,2
2405,42311,2025-08-05 23:58:30,Issue reoccurred,1
2406,42319,2025-08-07 14:24:41,User could not validate fix,1
2407,42321,2025-08-07 11:17:23,Issue reoccurred,1
2408,42354,2025-08-09 04:30:44,User could not validate fix,1
2409,42387,2025-08-13 06:38:22,Related symptom persisted,1
2410,42388,2025-08-08 12:26:36,User could not validate fix,1
2411,42391,2025-08-10 19:19:03,User could not validate fix,1
2412,42392,2025-08-07 06:16:39,Issue reoccurred,1
2413,42399,2025-08-07 20:03:15,Incomplete resolution,1
2414,42399,2025-08-12 09:05:15,Related symptom persisted,2
2415,42415,2025-08-11 07:40:06,Incomplete resolution,1
2416,42431,2025-08-09 16:03:13,Issue reoccurred,1
2417,42440,2025-08-13 05:54:10,User could not validate fix,1
2418,42440,2025-08-10 09:03:10,User could not validate fix,2
2419,42440,2025-08-13 08:44:10,Incomplete resolution,3
2420,42463,2025-08-13 01:00:46,Issue reoccurred,1
2421,42480,2025-08-08 21:17:40,Incomplete resolution,1
2422,42492,2025-08-07 12:54:50,Related symptom persisted,1
2423,42498,2025-08-13 03:37:09,Incomplete resolution,1
2424,42517,2025-08-08 23:37:41,Related symptom persisted,1
2425,42524,2025-08-08 09:31:38,User could not validate fix,1
2426,42532,2025-08-11 07:10:40,Incomplete resolution,1
2427,42542,2025-08-11 03:59:49,Incomplete resolution,1
2428,42557,2025-08-07 17:14:05,User could not validate fix,1
2429,42562,2025-08-11 02:11:46,User could not validate fix,1
2430,42562,2025-08-13 21:29:46,Issue reoccurred,2
2431,42683,2025-08-10 17:29:26,Incomplete resolution,1
2432,42689,2025-08-09 08:41:35,User could not validate fix,1
2433,42693,2025-08-12 06:38:21,User could not validate fix,1
2434,42716,2025-08-09 05:40:24,Issue reoccurred,1
2435,42738,2025-08-11 15:15:19,Related symptom persisted,1
2436,42748,2025-08-14 08:51:53,Issue reoccurred,1
2437,42748,2025-08-12 23:23:53,Issue reoccurred,2
2438,42750,2025-08-12 01:37:40,Related symptom persisted,1
2439,42796,2025-08-09 13:05:28,User could not validate fix,1
2440,42796,2025-08-15 10:51:28,Issue reoccurred,2
2441,42796,2025-08-12 17:17:28,Related symptom persisted,3
2442,42850,2025-08-15 08:46:50,Related symptom persisted,1
2443,42866,2025-08-12 16:22:34,Issue reoccurred,1
2444,42880,2025-08-15 17:50:43,Incomplete resolution,1
2445,42942,2025-08-13 16:04:31,Issue reoccurred,1
2446,42960,2025-08-12 01:04:57,Issue reoccurred,1
2447,43050,2025-08-15 18:19:35,User could not validate fix,1
2448,43079,2025-08-16 14:59:19,Related symptom persisted,1
2449,43102,2025-08-10 19:01:04,Issue reoccurred,1
2450,43109,2025-08-11 02:41:12,Incomplete resolution,1
2451,43130,2025-08-14 11:01:35,Related symptom persisted,1
2452,43204,2025-08-12 17:02:24,Issue reoccurred,1
2453,43206,2025-08-14 05:52:52,Incomplete resolution,1
2454,43212,2025-08-11 07:44:38,User could not validate fix,1
2455,43258,2025-08-15 22:25:18,Incomplete resolution,1
2456,43258,2025-08-12 20:22:18,Issue reoccurred,2
2457,43263,2025-08-14 16:56:18,Issue reoccurred,1
2458,43274,2025-08-18 19:02:37,Issue reoccurred,1
2459,43274,2025-08-13 06:41:37,User could not validate fix,2
2460,43274,2025-08-17 06:38:37,User could not validate fix,3
2461,43319,2025-08-15 02:07:19,Related symptom persisted,1
2462,43349,2025-08-16 10:09:12,Issue reoccurred,1
2463,43349,2025-08-14 21:28:12,User could not validate fix,2
2464,43360,2025-08-12 14:58:01,Incomplete resolution,1
2465,43363,2025-08-14 07:26:53,Related symptom persisted,1
2466,43373,2025-08-14 19:02:21,User could not validate fix,1
2467,43388,2025-08-18 12:50:51,Issue reoccurred,1
2468,43394,2025-08-17 10:46:38,Issue reoccurred,1
2469,43394,2025-08-14 17:21:38,Issue reoccurred,2
2470,43494,2025-08-16 17:24:33,Issue reoccurred,1
2471,43516,2025-08-13 10:39:35,Incomplete resolution,1
2472,43516,2025-08-16 14:12:35,Issue reoccurred,2
2473,43549,2025-08-15 22:02:52,Related symptom persisted,1
2474,43549,2025-08-19 06:36:52,Incomplete resolution,2
2475,43562,2025-08-15 05:13:24,Incomplete resolution,1
2476,43562,2025-08-17 02:57:24,User could not validate fix,2
2477,43564,2025-08-18 12:11:28,Issue reoccurred,1
2478,43581,2025-08-19 06:12:40,Related symptom persisted,1
2479,43585,2025-08-16 06:08:02,Related symptom persisted,1
2480,43590,2025-08-13 19:01:07,User could not validate fix,1
2481,43627,2025-08-15 10:33:42,User could not validate fix,1
2482,43666,2025-08-14 02:49:10,Related symptom persisted,1
2483,43684,2025-08-19 02:40:21,User could not validate fix,1
2484,43697,2025-08-19 17:49:28,Incomplete resolution,1
2485,43697,2025-08-19 16:18:28,Related symptom persisted,2
2486,43703,2025-08-17 02:13:24,Incomplete resolution,1
2487,43722,2025-08-20 00:49:22,Incomplete resolution,1
2488,43738,2025-08-20 11:56:34,Issue reoccurred,1
2489,43751,2025-08-19 04:55:16,Issue reoccurred,1
2490,43756,2025-08-19 01:22:07,Issue reoccurred,1
2491,43764,2025-08-14 07:14:08,Issue reoccurred,1
2492,43787,2025-08-19 04:23:54,Incomplete resolution,1
2493,43845,2025-08-16 06:13:03,Related symptom persisted,1
2494,43861,2025-08-18 17:33:36,Issue reoccurred,1
2495,43879,2025-08-15 02:06:05,User could not validate fix,1
2496,43879,2025-08-17 03:31:05,User could not validate fix,2
2497,43892,2025-08-18 01:14:48,Issue reoccurred,1
2498,43903,2025-08-15 15:37:27,Related symptom persisted,1
2499,43948,2025-08-17 04:18:18,User could not validate fix,1
2500,43951,2025-08-18 16:13:43,Related symptom persisted,1
2501,43956,2025-08-14 22:01:51,User could not validate fix,1
2502,43956,2025-08-19 06:36:51,Issue reoccurred,2
2503,43957,2025-08-19 10:49:31,Issue reoccurred,1
2504,44010,2025-08-20 10:15:49,Incomplete resolution,1
2505,44068,2025-08-20 19:02:31,User could not validate fix,1
2506,44171,2025-08-19 08:04:52,Related symptom persisted,1
2507,44177,2025-08-18 21:23:59,Incomplete resolution,1
2508,44183,2025-08-18 06:57:48,Issue reoccurred,1
2509,44185,2025-08-21 15:54:06,Issue reoccurred,1
2510,44186,2025-08-17 07:23:05,Incomplete resolution,1
2511,44189,2025-08-22 07:05:19,User could not validate fix,1
2512,44249,2025-08-20 16:53:40,Issue reoccurred,1
2513,44250,2025-08-21 02:28:53,Related symptom persisted,1
2514,44262,2025-08-17 11:54:40,User could not validate fix,1
2515,44276,2025-08-22 14:50:50,User could not validate fix,1
2516,44296,2025-08-21 17:38:19,Issue reoccurred,1
2517,44296,2025-08-20 18:38:19,User could not validate fix,2
2518,44296,2025-08-21 20:51:19,User could not validate fix,3
2519,44357,2025-08-17 19:32:00,Incomplete resolution,1
2520,44357,2025-08-23 02:47:00,Issue reoccurred,2
2521,44413,2025-08-18 12:14:40,Issue reoccurred,1
2522,44420,2025-08-23 01:31:01,User could not validate fix,1
2523,44423,2025-08-22 10:38:21,Incomplete resolution,1
2524,44463,2025-08-19 03:33:09,User could not validate fix,1
2525,44464,2025-08-23 16:23:27,Issue reoccurred,1
2526,44472,2025-08-18 13:52:41,User could not validate fix,1
2527,44486,2025-08-18 11:24:39,Incomplete resolution,1
2528,44487,2025-08-20 22:09:26,User could not validate fix,1
2529,44499,2025-08-21 14:16:55,User could not validate fix,1
2530,44505,2025-08-23 09:57:46,Related symptom persisted,1
2531,44530,2025-08-17 20:35:38,User could not validate fix,1
2532,44538,2025-08-22 19:17:21,Issue reoccurred,1
2533,44538,2025-08-19 13:55:21,Incomplete resolution,2
2534,44560,2025-08-19 08:23:03,Incomplete resolution,1
2535,44560,2025-08-24 17:14:03,Incomplete resolution,2
